word,tf_idf,freq,docs
sulfidrilas,0.03215430692509866,9,7
remetem,0.030728576059555025,9,8
aquisicoes,0.043421961831554876,9,7
interdialitico,0.03715496776574144,9,7
ultrassonico,0.03567852492074761,9,8
nausea,0.03190611047379053,9,7
growth,0.03848647682396263,9,7
sorteadas,0.028670300820259592,9,9
urinarias,0.03815021307960192,9,7
rosa,0.03525338325193174,9,6
motilidade,0.04634725116362163,9,6
nmp,0.0372576774751044,9,7
fundamentar,0.03123047846122121,9,8
esteroides,0.03698435477797878,9,9
sexuais,0.03290632011649042,9,9
granatum,0.03308359073622305,9,8
quilombos,0.03829281446048133,9,7
higienicossanitario,0.0400230022559389,9,7
generalista,0.036933602037955926,9,7
adversidades,0.039856504361525505,9,6
kitt,0.03643598264452553,9,8
epigenetica,0.03087017327819125,9,8
etnografia,0.03985394616719677,9,8
ponderacao,0.036217018119141686,9,8
hymenaea,0.02798965039682862,9,7
casualizado,0.033208878537368494,9,7
distinguir,0.03413332388237751,9,8
deixaram,0.0317063547153579,9,7
inteiramente,0.03222038597592414,9,8
cervical,0.032802978167202484,9,8
acometimento,0.03378980554660252,9,8
nicotinico,0.03319696834507301,9,8
fibroblastos,0.039720213541405265,9,6
enfrenta,0.030137517857074546,9,9
constatacao,0.03590021057221683,9,9
proteomica,0.03905187769381916,9,6
bartlett,0.03420452781976166,9,6
clorogenicos,0.031019859963721953,9,8
surgiram,0.035652602894112984,9,9
supernutricao,0.0353558296044456,9,7
peru,0.02595724409725737,9,8
colocadas,0.02982761903530693,9,8
distritos,0.0386281587037143,9,7
raramente,0.029588336521401196,9,8
estressados,0.03945119710767539,9,7
claras,0.02975626059918883,9,9
familiaridade,0.03013709791783715,9,7
sensibilizar,0.033840618202942124,9,9
genoma,0.04010617289730941,9,7
normo,0.04172784165025316,9,6
eletrolitos,0.034694275671147724,9,7
precarizacao,0.03312152005319438,9,7
antebraco,0.03547341485796496,9,7
pubere,0.03780049903658377,9,6
compensacao,0.03230768799816583,9,7
igualdade,0.03348846544537595,9,8
incompleta,0.03276935426744181,9,8
etilbenzotiazolina,0.02911165335829456,9,9
levemente,0.0286624065897634,9,8
invisibilidade,0.03237214512241154,9,8
proliferadores,0.03780029386831757,9,7
anticancer,0.026861011701130692,9,8
solicitados,0.031758297806116796,9,7
trabalhados,0.03403567761053063,9,8
desvalorizacao,0.031375224446382834,9,9
removidos,0.024400094873135644,9,9
examinaram,0.026606064922903648,9,9
heterogeneos,0.02577667820509131,9,9
isomeros,0.037562928818192703,9,6
botanica,0.033960439863715344,9,7
acompanhando,0.034207731072270736,9,8
rate,0.03540498970194692,9,7
adaptativas,0.03989755502721912,9,8
insatisfatoria,0.03258180673861701,9,8
tardios,0.034906774198505075,9,7
retidos,0.026961387054049327,9,8
notificados,0.032846524547997524,9,6
imposta,0.029874296863147572,9,8
logicas,0.0317947221937375,9,9
rda,0.03633744322341772,9,7
certas,0.029222378833781846,9,9
espalhamento,0.03354768468715599,9,8
machine,0.03136193427843015,9,6
prestacao,0.03455072557866381,9,9
disparidades,0.030639775992152094,9,9
ator,0.030966809844307268,9,8
anaerobias,0.031260458193919434,9,8
desigual,0.028929215897479155,9,7
infecciosa,0.03070212045627492,9,9
desequilibrios,0.032256859841535715,9,7
campeonato,0.03887171218542009,9,8
oposicao,0.029935671094025847,9,9
buscaram,0.028895147641633083,9,9
internos,0.03527282235644957,9,8
anatomicas,0.03165350168293215,9,9
inicia,0.029182154474683707,9,9
desbalanco,0.029791845797714347,9,8
pesqueiras,0.04043374281064791,9,6
ontogenia,0.03213841559199949,9,8
manifestaram,0.03068080576817901,9,8
desperta,0.032454375122277244,9,9
carateristicas,0.030224480378743562,9,9
fumaram,0.039295211271767,9,6
coletividade,0.029095303399163445,9,8
descrevendo,0.02802973041190996,9,9
observam,0.027182801686482693,9,9
conduzir,0.026931262175199727,9,9
investiga,0.03112838839508464,9,9
letalidade,0.032956675431581976,9,7
gases,0.02969006099442244,9,9
prospeccao,0.03227190368689395,9,6
deverao,0.034141228755267046,9,9
significa,0.02703168785908287,9,9
ufg,0.036694051517207955,9,7
superficial,0.03384556451478523,9,7
endogenas,0.027890442897916812,9,8
experts,0.03261959771238621,9,7
gfp,0.03673632547839693,9,6
biomedica,0.02914689239492921,9,9
aneis,0.029453557315030583,9,8
sorteio,0.03007069931689773,9,9
inga,0.04638078865024968,9,4
vespertino,0.025743130480673733,9,8
subsistencia,0.0345018792303576,9,8
claramente,0.03169153719044111,9,9
hidroxi,0.0339983024599454,9,7
significacao,0.03299348854128243,9,9
probabilistico,0.029266240239266567,9,9
configuracoes,0.027771980438031946,9,8
estadios,0.027738242247057364,9,9
supoe,0.029318054610424856,9,9
dosadas,0.027474115661417466,9,9
lin,0.028942944148484747,9,8
incorporando,0.02809258084177293,9,9
regression,0.02601547108193418,9,9
enfrentadas,0.028495013833736108,9,8
constructo,0.02852541677282446,9,8
configurou,0.02620820292434592,9,9
manuais,0.028282087524537855,9,9
caseiros,0.03356276023813151,9,8
eletrofisiologico,0.03579467092282725,9,8
cursavam,0.027076858482098457,9,8
garante,0.028689889571368806,9,9
adota,0.030015336719089205,9,9
pediatrico,0.03014407317873523,9,9
leucopenia,0.02951547185130871,9,8
ruminococcus,0.023910197983036407,9,8
iramuteq,0.03243613738093461,9,8
dolares,0.026471764625007922,9,8
measurement,0.02824919786289183,9,8
inteligencia,0.025896885370213674,9,8
moduladora,0.026633198995897587,9,8
environment,0.02892848882219732,9,9
antigas,0.032390185405031205,9,8
pura,0.03301540724118225,9,8
supervisionado,0.03158665437540629,9,7
reflexiva,0.029645741017711346,9,8
muito,0.028020962294228353,9,8
constatadas,0.026444574662436566,9,9
prenhas,0.02707378251906377,9,9
descentralizada,0.03274847166129288,9,8
electronic,0.01927344217527391,9,8
officinalis,0.027956208543950714,9,9
fundacao,0.026721806220333922,9,9
categoricos,0.029636525847219045,9,9
enriquecer,0.02959151368139665,9,9
mencionado,0.03047694306109592,9,9
incluam,0.023873502304574853,9,9
graph,0.026987510819697802,9,9
abordadas,0.029227536503491407,9,8
arvore,0.025596947391915207,9,8
decorre,0.028650712150435045,9,9
hibrido,0.027369240054923992,9,8
trabalha,0.03052638141059383,9,8
refletiram,0.025208499248497846,9,9
nervo,0.031342572975478815,9,8
vigor,0.027164878274496058,9,8
disseram,0.025995249372025048,9,9
colabora,0.029661520937408814,9,9
poliinsaturada,0.027065932353485984,9,9
atendam,0.027966157227756968,9,9
protetivo,0.029615933320621502,9,9
unicos,0.027895043423480696,9,9
broncoalveolar,0.02930867522831739,9,8
congelados,0.03321072722975022,9,8
priorizar,0.02505443382293021,9,9
fragil,0.02636661162798766,9,9
preservada,0.03126915893960998,9,9
dietoterapia,0.029160280980419857,9,9
delineado,0.029063709155917123,9,8
cooperacao,0.02760953283527762,9,9
dignidade,0.023960713943366664,9,9
favorecam,0.027808930873844638,9,9
palestras,0.028428012133968124,9,9
levados,0.027701373761446012,9,9
analogica,0.030159220892285413,9,9
continuou,0.02587524380902631,9,9
antiinflamatorias,0.028453045348271696,9,9
escada,0.025998699874446134,9,9
perifericas,0.02477944087800673,9,9
repercutir,0.028942014697280267,9,9
exigidos,0.028944238977278307,9,9
medicamentosas,0.03253259964891216,9,8
rara,0.029346948208481025,9,9
somam,0.024374149231201115,9,9
espontaneamente,0.026028848903334196,9,9
responde,0.02688404345925299,9,9
var,0.029792678654666633,9,9
codificados,0.026638126507415094,9,9
situado,0.02688339101440521,9,9
leis,0.025914660563939092,9,9
dispositivo,0.0257391072232304,9,9
substitutiva,0.025022168207424745,9,9
ncfm,0.03166949187321936,9,8
dividiu,0.02824701645854008,9,9
pecuaria,0.02386252514258775,9,9
facial,0.028420909524349718,9,9
inflammation,0.024454500465455446,9,9
development,0.025425528565927526,9,9
leucocitario,0.02900295574150548,9,9
cresceu,0.027440446135135937,9,9
tratase,0.03016473077066885,9,9
excessos,0.026792870370305047,9,9
interquartilico,0.02786267274844886,9,9
restaurar,0.028517777619815835,9,7
exportacao,0.025272279215725172,9,8
barato,0.025937988999393913,9,9
alfenas,0.027811270162912384,9,9
version,0.026897847270605478,9,9
impoe,0.029023681583074844,9,9
abuso,0.02768418211745921,9,9
potencializam,0.026078123441978133,9,9
amamentando,0.02912751348944541,9,9
contingencia,0.023912936541310156,9,9
interagem,0.027400367471790598,9,9
tratam,0.025742316868115806,9,9
agravando,0.02671784646318404,9,9
explanatorias,0.028107763717719822,9,9
plus,0.027647569493287845,9,9
extenso,0.027492484244448726,9,9
pensando,0.029072258443800528,9,9
obrigatorio,0.02571897326920028,9,9
esfericas,0.027086968893667514,9,9
entrevistador,0.026779856426442355,9,9
heart,0.02524373475106199,9,9
somada,0.027202693041823527,9,9
intergrowth,0.026896392164469356,9,8
organizado,0.026126444896121804,9,9
participativa,0.025463467367625576,9,9
caribe,0.025793574095636557,9,9
fisicoquimicas,0.030741272097411773,9,8
campanhas,0.02744169163205312,9,9
semiquantitativo,0.025241238496926034,9,9
longitudinalmente,0.02605776695923918,9,9
trazidos,0.027623656076119267,9,9
glutamil,0.021714979914165464,9,9
sexta,0.02501134657572996,9,9
motoras,0.029085633697196286,9,9
oportuno,0.02290738749967923,9,9
bidirecional,0.02383434287541678,9,9
acometer,0.027394616866007256,9,9
levanta,0.023939370981658624,9,9
terminal,0.023798544266625074,9,9
competentes,0.026983290841624263,9,8
praticava,0.025209567175797067,9,9
incorporar,0.026397957203250298,9,9
designados,0.024513615656716174,9,9
rastrear,0.025900046835028504,9,9
discutida,0.021854227014252568,9,9
biologicamente,0.02575394549674564,9,9
adotaram,0.027037258201299243,9,9
servem,0.02102911196563146,9,9
ponderadas,0.025601198786658626,9,9
persistem,0.024578809581144903,9,9
anxiety,0.022484171897587026,9,9
favorecido,0.022268108912091907,9,9
denotando,0.02534817743361169,9,9
explorou,0.0250584181774772,9,9
escolhidas,0.02271136432880095,9,9
chronic,0.024805924083914223,9,9
conjuntura,0.02523900702499711,9,9
propondo,0.02192175890257484,9,9
norteadores,0.022564258623275324,9,9
rebec,0.021858628044155514,9,9
estimulem,0.02221111881359871,9,9
reconhecidamente,0.025582373495198173,9,9
modifica,0.025406609281488475,9,9
college,0.024565667975878572,9,9
americano,0.025268334693217945,9,9
bicolor,0.022397546880655674,9,9
sorghum,0.022397546880655674,9,9
australia,0.020280793626089966,9,9
msm,0.02359823176269975,9,9
instrucoes,0.023958362135957017,9,9
preconizadas,0.02310241982531017,9,9
cruzamento,0.02167918249460933,9,9
praxis,0.022580640815183604,9,9
outrossim,0.022544892317434145,9,9
derivadas,0.021083233300422614,9,9
scr,0.017118461317952825,9,9
coxinhas,0.5079963653713906,8,1
ssbs,0.47957698828767636,8,1
aquafaba,0.46026516325595784,8,1
ecne,0.26740085755381243,8,2
ecmo,0.39871807747173094,8,1
ich,0.3874548549442809,8,1
defensivas,0.15828805235295837,8,3
ann,0.3831257504197638,8,1
jatai,0.19812921275102424,8,2
thr,0.36285454669385037,8,1
bcaas,0.36285454669385037,8,1
nanofibras,0.2070538560394851,8,2
psb,0.3463611582077663,8,1
diu,0.3446206498750639,8,1
bambu,0.3428975466256886,8,1
elva,0.3378300951977228,8,1
presenteismo,0.3378300951977228,8,1
mps,0.3329102394424161,8,1
dexop,0.31749772835711904,8,1
preceptoria,0.31603460518496646,8,1
dee,0.3117250423869896,8,1
eaci,0.17323725966526315,8,2
afs,0.30615852377293623,8,1
orv,0.302112375881664,8,1
grazing,0.3007873216014812,8,1
gnp,0.2956013332980074,8,1
vesicula,0.12154176072692403,8,3
coi,0.2845622793574179,8,1
sde,0.2822202029841059,8,1
dni,0.2799163645923989,8,1
epb,0.16873095318857498,8,2
gcj,0.2754197161652117,8,1
boc,0.2743180373005509,8,1
ansg,0.2732251367535367,8,1
histamina,0.15997264949380258,8,2
bocaiuva,0.27214091002038776,8,1
coca,0.2710652542495562,8,1
cola,0.2710652542495562,8,1
stevia,0.2658120516478206,8,1
bliss,0.2658120516478206,8,1
caratecas,0.263767343558222,8,1
teleconsulta,0.26075859058987727,8,1
musae,0.2587906012269348,8,1
shogaol,0.14042693624360664,8,2
rfg,0.25306092001895836,8,1
oraj,0.15815844260179585,8,2
dpcs,0.2502901800187508,8,1
dourado,0.14428835601126194,8,2
kaiowa,0.14374034695462584,8,2
eda,0.244926819018349,8,1
edg,0.244926819018349,8,1
rpos,0.24147714551104832,8,1
drd,0.2381232962678393,8,1
pej,0.2356684169248719,8,1
gti,0.23405975878886595,8,1
ferrica,0.06672143642549938,8,5
importacao,0.1280641051784373,8,2
pescada,0.23247291296656855,8,1
crs,0.13838419499010038,8,2
drinking,0.1462641293153136,8,2
masld,0.17795545693988146,8,2
hmg,0.10626777492631631,8,3
clean,0.22338602386038348,8,1
ahr,0.12877877387605857,8,2
inis,0.1247379797376468,8,2
neuropatica,0.22194015962827743,8,1
pioglitazona,0.22194015962827743,8,1
plt,0.13707062376122384,8,2
quintal,0.21702376368714468,8,1
companheiros,0.07767762606276331,8,4
osteopenica,0.21633914613608113,8,1
desportistas,0.09249416556312064,8,3
ihac,0.15510620541441825,8,2
tratos,0.12877653396161592,8,2
ecas,0.2110138748465776,8,1
feijoada,0.08521189517370668,8,4
companheira,0.11868080964122318,8,2
gila,0.19297883638836777,8,2
apendicite,0.20908386989371258,8,1
allium,0.09835588074357532,8,3
autocompaixao,0.20170443919158154,8,1
colonico,0.08125437394030541,8,4
nri,0.13433787349916176,8,2
extrudadas,0.0918163094134715,8,3
fava,0.16971238921093837,8,2
abatedouros,0.10961035609127158,8,3
dom,0.07083711010081764,8,4
asgppp,0.10944027493794316,8,3
prenhe,0.10737470952688187,8,3
ldr,0.13531210287256437,8,2
mangas,0.10951289136138874,8,2
ppo,0.13695273158037735,8,2
espessante,0.05949660992298389,8,5
epr,0.09193709271360707,8,3
isoquercitrina,0.17123390871626143,8,2
hlp,0.10814132095445284,8,2
coentro,0.15584275434499054,8,2
sra,0.10489200074027072,8,2
urolitinas,0.11254021582532422,8,2
pman,0.1403153767604348,8,2
escolheram,0.08803444718957669,8,3
envase,0.07341283572303162,8,4
comp,0.10488115303189724,8,2
nlr,0.12103140527458461,8,2
glicogenolise,0.06958827398390224,8,5
implantados,0.08802001055145522,8,3
aog,0.1745025682573479,8,1
esponjas,0.13029511143860611,8,2
microglias,0.09679829172322411,8,3
rma,0.09428691561355142,8,3
estalamento,0.1693321217904635,8,1
impressa,0.16808703265965128,8,1
adjunta,0.07028691032854013,8,3
agaricus,0.13507815041315824,8,2
admitidas,0.05783130646360997,8,5
trial,0.059612574683836905,8,5
bde,0.1166618781165498,8,2
tapioca,0.06194797406444556,8,4
ppps,0.13196583196469192,8,2
ciclovias,0.07321232797712886,8,3
pac,0.07318379357684723,8,3
diades,0.06383197325980623,8,4
acm,0.10628826292039736,8,2
interview,0.05838553914837173,8,5
metastatico,0.06963092034081128,8,4
clusterina,0.10987280688453978,8,3
acg,0.13299765963998467,8,2
germinada,0.055512560912706316,8,5
ionizante,0.07501259998315943,8,3
gbe,0.15307926188646812,8,1
cecane,0.0858845559637332,8,2
hegemonica,0.04983117891692603,8,7
justificadas,0.05389274246564462,8,5
hemoglobinometro,0.07948702963009766,8,3
glucanas,0.053263881298092584,8,5
fritas,0.05539999206247555,8,5
clarificacao,0.09386210665234167,8,3
santista,0.059874130362489564,8,6
vfpi,0.12058825271885884,8,2
amora,0.052010326639535275,8,5
canguru,0.07139951310515216,8,4
mitonuclear,0.09363634670528441,8,3
gordas,0.05235400154979743,8,5
metaboloma,0.0584634362865942,8,4
adsorcao,0.14173678999359732,8,2
dalys,0.07438408841571922,8,3
mhypoa,0.06199126955723457,8,4
assimilis,0.07859198848775766,8,3
gryllus,0.07859198848775766,8,3
alveolares,0.07681417732375855,8,4
sabao,0.06956033921973491,8,3
espuma,0.055080560031494676,8,5
sca,0.07348508147210048,8,4
dessincronizacao,0.04695211513176974,8,5
encefalopatia,0.049638072700927904,8,6
trimera,0.10645920564778158,8,2
grilo,0.0943801959002071,8,2
germinados,0.059599654048803165,8,3
vcrit,0.13007254285835543,8,2
hsd,0.06394142156830934,8,3
yfas,0.08909175179720129,8,3
matricial,0.06301063450967727,8,5
mitofagia,0.05995621137477936,8,5
prausnitzii,0.08578524053806416,8,3
